ATSC6p,ATSC5i,ATSC6i,AATSC6m,AATSC7m,AATSC8m,AATSC4v,AATSC6v,AATSC7v,AATSC8v,AATSC7i,AATSC8i,AATSC6s,AATSC7s,AATSC8s,MATS8m,MATS8e,MATS8s,GATS5c,GATS6c,GATS7c,GATS8c,GATS6m,GATS8m,GATS8v,GATS5e,GATS7e,GATS8e,GATS8p,GATS4s,GATS8s,VE3_DzZ,VE3_Dzs,BCUTc-1l,BCUTp-1h,SpMax5_Bhm,SpMax6_Bhm,SpMax5_Bhv,SpMin8_Bhe,SpMax3_Bhp,SpMax1_Bhs,SCH-7,VCH-7,SC-3,SC-5,CrippenLogP,nHBd,SHBint4,SHsOH,SsssCH,StsC,minHCsats,minsCH3,minssCH2,mindsCH,mindO,minsF,maxHBd,maxHBa,maxaaCH,IC2,IC3,CIC1,CIC3,MIC0,ZMIC1,ZMIC2,MLogP,MDEC-22,MDEC-33,MDEN-12,MDEN-23,MLFER_BH,MLFER_S,MLFER_E,MLFER_L,R_TpiPCTPC,nRotB,GGI3,GGI5,TopoPSA,XLogP,FP17,FP166,FP354,FP395,FP493,FP682,FP875,FP876,FP884,FP912,FP928,ExtFP48,ExtFP99,ExtFP354,ExtFP374,ExtFP579,ExtFP685,ExtFP704,ExtFP819,ExtFP924,ExtFP931,ExtFP993,ExtFP996,GraphFP21,GraphFP73,GraphFP149,GraphFP170,GraphFP356,GraphFP402,GraphFP453,GraphFP458,GraphFP641,GraphFP780,GraphFP1016,KRFP1566,AD2D627,AD2D628,Activity
-0.351718625,2.808473988,-6.128940917,1.222709698,-4.845313559,21.73249449,-7.768281324,1.216688436,-1.594971269,6.911569353,0.082529613,-0.006670295,0.107433609,0.211045038,-0.318011257,0.308455578,-0.212888987,-0.151023116,0.777335473,0.699251649,0.778655844,2.045423102,1.080932362,0.91974349,0.828578414,0.886287295,0.880606438,1.680538742,1.160324616,0.939540203,2.045662712,-7.483716912,0.14922631,-0.265913877,11.13060643,2.955026947,2.619181914,2.83747577,0.449863619,3.567504012,4.859644107,0.439598457,0.12005184,2.404536966,0.624651021,3.62049,0,0,0,0,0,0,1.36574305,0,0,11.64533016,0,0,11.64533016,2.144451198,4.042433004,4.413716068,1.556924597,0.540480242,25.10047665,41.92836962,32.49706387,2.34,8.369662435,3.554007792,0,0.5,2.201,3.559,2.649,12.836,17.65761749,2,1.5,0.760833333,59.82,3.121,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-2.26114569,35.17746396,-37.75865161,7.935128284,-9.365495602,-9.114321403,-4.944227368,-0.605244121,-2.167092599,6.401710496,-0.078678968,0.298439899,0.100242849,-1.299600287,-1.890587474,-0.165069415,-0.485193764,-0.412086956,0.766562282,0.894054131,0.835397088,1.171109986,0.72101959,1.471115638,0.809466892,0.584041767,1.627724936,1.977510393,0.938112333,0.926250554,1.972939186,-4.34080159,0.355170406,-0.281984665,11.39165585,2.980968227,2.750129472,2.849443611,0.572268445,3.396981996,5.54864384,0.411820679,0.147266581,3.626224802,1.057663723,3.63329,0,0,0,-0.279789974,0,0.53293433,1.348217288,0.432202853,0,11.75177134,13.06597078,0,13.06597078,1.475006574,4.426177219,4.47745927,1.635241987,0.807942949,24.14035348,38.25913824,34.01760138,2.01,8.369662435,1.853144012,0,0.707106781,2.296,3.259,1.97,11.947,5.800053289,3,1.75,1.343888889,63.06,2.938,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-4.795933871,-17.99496304,-40.51892009,-1.077958629,-15.30146745,-17.02303572,2.543143962,-10.31713388,-3.80287182,0.778993389,-0.221953169,-0.114540923,0.674961556,-1.592064291,-2.130385488,-0.403533965,-0.528364712,-0.524062531,1.219307128,1.033389485,0.926849286,0.725524052,1.035912377,1.755646482,0.875241351,0.708846475,1.881372628,2.339687167,0.747661379,0.874596857,2.483110907,-2.747896959,-1.204745558,-0.383088195,10.82714513,2.815974262,2.750129472,2.792995694,0.355445139,3.267402346,5.657886902,0.451900618,0.152907769,2.733549389,0.774758838,2.6631,1,0,0.2755428,0,0,0.366328302,0,0.474355631,0,0,12.96935453,0.2755428,12.96935453,1.418713624,3.85130999,4.207435517,1.645251684,0.9218475,19.26642292,38.2594656,33.68350748,2.12,11.05839122,0.5,0,1,1.254,1.489,1.028,8.467,6.445306581,2,1.75,1.298888889,41.94,1.333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
-3.664905412,19.30761583,-10.66923713,-9.907529205,-14.70158073,-8.182326665,2.358673457,-8.537987714,-13.1610365,-10.03669039,-0.258806647,-0.121379539,-0.080180048,-0.065920898,-0.023842233,-0.177769666,-0.088498027,-0.034744766,1.544166898,1.488780696,0.952593765,0.667672561,1.30646505,1.00626468,1.145212041,1.5862242,1.031744083,0.755757526,1.023919359,1.47569412,0.585206967,-2.143375183,-1.294174614,-0.390241517,13.2167572,3.146987104,2.859950225,3.014251667,0.816885441,3.656512447,4.276570599,0.773204307,0.402514177,1.364401862,0.387179681,4.32931,1,-0.245906374,0.184605733,0.082316127,0,0.285016914,2.126526882,1.158459152,0,0,0,0.184605733,11.15276376,2.231936728,4.231207408,4.552638374,2.08272832,0.939214722,15.4607373,40.34810507,31.29045665,3.11,12.6666644,8.00386813,0,0.5,2.014,2.313,2.462,14.453,11.55346277,3,1.631944444,0.938055556,65.77,5.62,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.496578229,20.37783353,-20.193736,-13.15601874,-14.90418719,-14.74026109,4.3275513,-10.25503872,-13.5965528,-15.18922317,-0.199669688,-0.302319449,-0.139549142,-0.027408506,-0.101713893,-0.243268871,-0.153803662,-0.139926844,1.516523653,1.370855183,0.878331847,0.711052026,1.348584205,1.235042211,1.261975516,1.559337278,0.877456628,0.968999285,1.200818625,1.482096021,1.006321584,-1.637839322,-1.432195237,-0.390239456,13.60653804,3.146939692,2.750129472,2.935933772,0.783808188,3.657043157,4.320215691,0.797196066,0.499894065,1.364401862,0.387179681,3.90311,1,-0.230470131,0.18491969,0.170154426,0,0.278969317,2.296973522,1.185674944,0,0,0,0.18491969,11.13256425,2.569899691,4.3273399,4.624111173,1.909833319,0.76820625,18.52119418,39.10559486,30.22609829,2.78,8.925334057,8.569953438,0,0.5,2.035,2.213,2.442,14.363,10.5281259,3,1.729166667,0.736388889,94.01,4.099,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
-2.293285529,-7.088215187,5.185796186,-11.03543682,-13.85393808,-4.93571689,2.513422435,-7.374413089,-13.38002186,-3.0588333,-0.23642045,0.026803169,-0.065694623,-0.134058112,-0.061859144,-0.098392022,-0.099642121,-0.072333601,1.345137306,1.304181647,0.952052297,0.735139183,1.266987921,0.965258862,0.973461494,1.336777366,1.161922525,0.930661817,0.859072829,1.371540268,0.59684407,-1.844120779,-1.499942988,-0.390340865,11.78941094,3.027029109,2.750129472,2.792995694,0.600883883,3.203556427,4.401980123,0.637195397,0.365643118,0.939643964,0.329332933,2.39279,1,-0.303868084,0.250540911,0.105700113,0,0.280217388,1.745892542,0.692659465,0,0,0,0.250540911,10.80792895,1.979819171,4.087221297,4.406821129,2.130679712,0.87858109,17.79036825,34.4023803,28.31881051,2.45,7.883829814,5.296119205,0,0.5,2.143,2.056,1.604,11.948,4.91952569,4,1.631944444,0.6775,75,2.199,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
-5.39774851,4.224712641,-16.15370894,-11.107873,-9.434607971,-8.352554805,4.215806076,-9.339569261,-11.25128427,-9.685997672,-0.265932189,-0.058753528,-0.095788192,0.227905491,-0.128495144,-0.170815629,-0.035502076,-0.075723141,1.425630501,1.330600416,0.90008307,0.721086415,1.265859664,1.066377129,1.154995721,1.116870794,0.855242148,1.142918997,1.017819103,0.947789246,1.246603747,-1.806204193,-1.149187652,-0.390243504,13.12678848,3.146369831,2.804215433,2.957224662,0.791467282,3.655588536,5.102441283,0.773204307,0.385235412,1.364401862,0.387179681,4.58918,1,-0.30809141,0.204763913,-0.135206916,0,0.297413608,0,1.084305346,0,0,13.67759037,0.204763913,13.67759037,1.975733025,4.202456269,4.689703732,1.860451559,0.702613691,18.33478188,40.41812226,31.28661594,2.89,12.54956437,8.569953438,0,0.5,2.007,2.388,2.336,13.985,11.52882898,3,1.756944444,0.826944444,65.77,4.623,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.664441508,-4.98253151,4.100090997,2.28354712,24.15619231,0,-7.697518576,8.579335646,51.01508648,0,1.408288858,0,-0.051388889,0.048611111,0,0,0,0,1.094836392,1.189914787,0.956261491,0,1.133972735,0,0,1.143862623,1.470063939,0,0,1.086936041,0,-3.532926402,-4.273280813,-0.230127424,9.503511848,2.35609446,1.828283987,2.310706821,0.512558279,2.846881055,4.123833729,0.683496466,0.20696142,0.60549886,0.191638319,1.3598,1,0,0,0,0,0,0,1.029768519,0,0,0,0.527222222,3.023796296,2.169814815,3.721928095,4.121928095,1.180482024,0.2,11.18462938,26.72371397,20.33841171,2.34,6.120463943,4.242640687,0,0,0.353,1.218,1.686,6.105,10.38075425,0,0.916666667,0.093888889,28.68,3.129,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.258587722,-13.69587777,4.708833535,4.469840821,-10.49027228,-7.169970261,-4.36013035,3.738075413,-4.405259926,-11.16387127,0.151558359,0.036348168,0.566088638,-0.532342451,-0.193244992,-0.18704953,0.032206951,-0.072970054,1.203581323,0.928581932,1.279704396,0.654387198,0.867302571,1.12403005,1.211848843,0.761138188,1.232021377,0.767021489,1.142055754,1.065512619,0.838868271,-2.367260575,-1.796053006,-0.39219229,10.97956921,2.953936887,2.750129472,2.888652902,0.722553233,3.411111004,5.47767013,0.971544803,0.321994689,2.289889526,0.395628908,3.86129,1,0.49775645,0.270724561,-0.72703562,0,0.527969498,0,-0.120480442,0,0,13.2946117,0.270724561,13.2946117,2.038116497,4.220429781,4.773269804,1.936309459,0.619047619,16.69503799,41.13409817,30.35519132,2.67,10.95801926,6.585555701,0,1.414213562,0.744,1.605,1.782,9.879,6.209190976,3,1.979166667,0.9725,50.94,4.039,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0
-7.119883482,54.83633468,-53.95486485,-4.483504399,-6.813820883,1.277275604,-1.125597461,-9.198989916,-2.293722906,3.094231531,-0.003167746,-0.100577007,-0.339208239,-0.606879657,-0.354879855,0.031843491,-0.095935309,-0.104682529,0.946368965,1.007100588,0.888258132,0.768775231,1.066418726,0.996173678,0.950966766,0.742927131,1.304503224,1.066942921,0.953568581,0.904964393,1.085019134,-4.002700113,-2.60981833,-0.380703436,11.26149812,3.400863764,3.016396352,3.262564981,1.018928274,3.58045381,5.75828105,1.083172392,0.335365924,3.468227064,1.038917448,2.45448,1,0.629284617,0,0.229927907,0,0.496129598,0,0.327665738,0,12.59018971,13.38586429,0.346671509,13.38586429,1.479478552,4.695485949,4.972446217,2.003935674,0.834908705,19.16886506,45.49916658,35.68180077,2.56,15.45372962,3.214360677,0,1.543081844,2.934,2.272,2.6,18.396,3.890761052,4,3.111111111,1.764166667,79.18,2.63,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
-4.840888451,36.82621664,-53.65147497,2.97779993,-1.065732996,-5.694392898,-5.284010193,-5.193156678,8.913329932,8.373883576,-0.085503662,-0.024597735,-0.05606211,-0.976211068,-1.599293229,-0.141724774,-0.391670506,-0.381049549,0.814263832,0.650032641,0.873687648,1.099662322,0.943401831,1.236393329,0.723306635,0.654652207,1.464729092,1.786111455,0.76390515,0.999312201,1.814353273,-4.017316791,-2.804804318,-0.282102093,10.87100044,3.011294833,2.8637403,2.880983368,0.741348933,3.292089338,5.566877556,1.051267212,0.300550335,3.320470245,1.106958829,1.65768,1,0.726432362,0,0,0,0.676169926,1.417285736,0.327727466,0,11.74754019,13.2012619,0.40704495,13.2012619,1.463760367,4.642084685,4.689703732,1.400205603,0.702613691,20.53003009,37.40513082,32.35830004,2.12,8.369662435,2.411227959,0,1.543081844,2.599,1.976,2.394,15.414,4.685744382,2,2.923611111,1.375,69.95,2.082,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
-5.027761393,50.76848606,-30.92700823,-5.820207849,-3.074509527,-2.484547996,0.654962855,-7.036104657,0.158056211,-9.453956159,0.050842832,-0.560776199,-0.384989112,-0.387261401,-0.055356707,-0.062370966,-0.027163901,-0.017720119,0.963024305,1.063905385,0.799114508,0.811038373,1.104717107,1.009127691,1.230071818,0.761782071,1.096643404,0.842680592,1.285262343,0.791389756,0.826259764,-4.244871863,-2.613023709,-0.380707817,12.5131678,3.43645043,3.123147548,3.29908782,1.05969468,3.596815282,5.694961688,1.155844482,0.400807407,4.289006161,1.784677886,3.09058,1,0.523727099,0,0.209661467,0,0.496129598,1.88294198,0.290395881,0,12.87796749,13.53791869,0.284171509,13.6107403,1.486422996,4.868967076,5.143475947,2.166235282,0.810720363,18.39055613,45.42025669,34.51634906,2.78,12.64875838,3.214360677,0,1.543081844,2.985,2.193,2.579,18.982,3.721908049,4,3.916666667,2.041944444,79.18,3.322,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
-1.781552036,47.48094867,-9.243564187,-4.510976196,-8.337483656,1.764402809,0.842384916,-4.258154069,-8.254850046,-3.248811099,-0.136544599,-0.535271946,-0.346688539,-0.569627969,-0.105549937,0.045963092,-0.022295886,-0.031499155,1.051470797,0.917114379,0.736779549,0.85359454,1.08908338,0.991787905,1.113380391,0.847141564,1.09958432,0.890228337,1.137211932,0.772902376,0.86376167,-7.728847936,-6.318539159,-0.281609704,12.59658919,3.412297138,3.119949908,3.277311962,1.0584539,3.712323016,5.395650147,1.142064097,0.366497411,4.22657703,1.810089991,4.39567,1,0.584298348,0,0,0,0.542120929,1.851736229,0.250340136,0,12.8359699,13.51452819,0.32117902,13.56874271,1.797673273,4.714613632,5.035549713,1.926459036,0.74581,18.37827226,51.76879949,36.42993774,2.89,13.20183972,3.471687051,0,1.543081844,2.366,2.295,3.123,19.117,4.265181159,3,4.194444444,2.104444444,69.95,5.317,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1.263830422,23.72543921,-14.5261822,2.876320259,-6.818004476,-4.149456977,-0.44915645,3.655461736,-1.781283451,-8.434477368,-0.154798364,-0.887937545,-0.280998628,-0.95589369,-0.61095215,-0.102900192,-0.181764503,-0.15313795,0.83610043,0.825500013,0.807962094,1.116944723,0.957116227,1.120271139,1.147222296,0.677558828,1.36587441,1.290805907,1.260155763,0.677964078,1.255106811,-5.113970277,-3.080414849,-0.281615097,11.80755172,3.119363932,2.939515845,3.080018263,0.76031856,3.286504875,5.556344341,0.987556882,0.318817954,4.039229605,1.665626636,1.95158,2,0.675881455,0,0,0,0.514073484,1.82247697,0.281755244,0,11.66726241,13.3075174,0.542636949,13.3075174,1.464531972,4.730416152,4.863749485,1.461654167,0.628103611,19.9730588,37.48260735,31.48964105,2.23,6.252745943,2.411227959,0,1.38119937,2.531,1.914,2.395,15.847,4.612012341,2,3.381944444,1.569444444,78.74,2.632,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
-2.860060287,-10.58834251,-41.30560398,-0.2105055,-9.344080987,-6.242245705,-4.798411388,-3.866308518,0.081278078,8.858686606,-0.286282007,-0.035026136,-0.279841171,-1.44845476,-1.807182941,-0.156730193,-0.41655644,-0.406996634,0.875489813,0.806368142,0.81968226,1.150304033,1.025227756,1.2957078,0.70443146,0.748570055,1.64097521,1.798884874,0.721086987,0.822103174,1.811108141,-3.57522404,-2.498399489,-0.293301975,10.78747004,2.99628601,2.856613018,2.843660555,0.650996323,3.288378418,5.620683873,0.900441454,0.247508205,3.218450508,0.930837239,1.31548,2,0.78108038,0,0,0,0.673114371,0,0.32055154,0,11.38026653,13.15138893,0.581817119,13.15138893,1.503883824,4.650661514,4.650661514,1.198843269,0.634740705,21.14030859,36.7126162,32.32492994,2.01,8.369662435,2.554030141,0,1.316537545,2.522,1.895,2.231,15.112,4.875028696,2,2.451388889,1.347222222,78.74,1.44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
2.235648149,-17.99229699,7.559612163,8.087275918,-16.29575859,-36.57463539,-0.647735643,4.03302584,-13.16822524,-13.65043553,-0.158771704,0.187940679,-0.296994501,-0.580358087,-0.722528296,-0.227594671,-0.619138214,-0.419239386,0.990390122,1.132280346,1.514903107,1.786150682,0.833096814,1.646767468,1.186315523,0.977049347,2.050877305,2.442768157,1.053116324,0.719786007,1.935480775,-3.676593383,-2.452019271,-0.341055056,11.45493133,3.284013629,3.031981145,3.048263712,0.727862182,3.414758116,4.972073731,0.909983507,0.383214232,2.611850988,0.963912603,4.74681,0,0,0,0,0,0.373403329,1.901065838,0.870726214,0,12.67701974,0,0,12.85161943,2.137507559,4.365311532,4.515311532,2.002828348,0.806616563,21.63343274,42.02427452,31.83651026,3.11,4.206857019,19.41607706,0,0,0.893,2.174,2.288,12.595,8.871652588,0,3.166666667,1.368611111,47.28,5.748,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.163952926,13.75118642,13.61787331,-3.044451371,0.096163918,-5.272619684,-4.144032244,-1.698973478,-1.79892299,-10.96381655,-0.024582887,-0.296283963,-0.033811211,0.060142374,-0.003930697,-0.173115884,-0.05009147,-0.005191791,1.554529172,0.869675008,0.702285249,0.887799393,1.086907891,1.174560397,1.234608948,1.403924404,0.832618259,1.201301731,1.256238769,0.940019327,1.435775326,-4.312739621,-5.06869271,-0.385315272,10.98841708,2.908010751,2.828651858,2.913838245,0.794405266,3.627850901,4.247451844,0.791332006,0.198884069,1.354948271,0.49759976,5.58418,2,5.361334781,0.474017385,0,0,0,0,0,0,0,0,0.474017385,10.15565161,2.136517227,3.349533685,4.176110252,2.569703697,1.071817262,11.54862667,62.29129385,45.61495681,3.44,14.69201245,14.69041734,0,0,1.112,2.546,3.721,14.814,25.8075351,1,1.972222222,0.959444444,48.91,6.655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
-0.104369103,-0.314752068,-0.455459486,-2.078308556,-5.49256759,-52.55760827,-7.634596097,4.979097597,20.69128268,3.57667367,0.266452218,0.599356502,-1.102728758,-3.158611111,-7.353055556,-1.596513166,-1.355866573,-1.496297552,0.936670278,0.860872185,0.426710823,0.578403551,1.49537806,3.242587683,1.088945951,1.04593202,1.848961679,2.877342206,0.04032133,1.158259524,3.479735459,-3.551562089,-3.665945609,-0.403053099,9.046016022,2.403354521,2.322999965,2.341419604,0.480840456,2.882592283,4.889959159,0.277286057,0.06764774,1.169733974,0.444998204,2.81378,1,6.577156879,0.628263889,0,0,0,0,0,0,10.46878071,13.33148148,0.628263889,13.33148148,1.482824074,3.98418372,4.321928095,0.637744375,0,22.048566,27.39944758,24.88272106,1.79,2.701599969,6.083643419,0,0.25,0.414,1.274,1.706,6.836,11.1209792,1,1.5625,0.444444444,76.26,2.558,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.964880444,-28.32294845,-0.720534289,-29.04374284,9.347666706,93.63705204,-11.30304992,-4.559439368,16.99130208,69.50031818,0.96687624,1.098035309,0.387344025,-1.71213744,1.160208239,0.452255178,0.44030828,0.390285888,0.908769978,0.917838676,0.300420675,0.000446,1.12552049,0,0,1.237482866,2.228924255,0,0,0.918130644,0,-1.483132691,-0.370283834,-7.509593313,9.585897404,2.491953991,2.337116039,2.509553061,0.118765789,3.280722791,4.667729525,0.276854538,0.121624627,1.991744321,0.553446513,0.44509,3,0,1.126155518,0,0,0,0,0,0,11.3477792,0,0.563077759,11.3477792,1.761666667,3.62346519,4.24385619,1.560782,0.4,29.26750821,41.22717509,31.3945375,2.01,6.120463943,3.965406457,0,0,1.398,2.268,1.86,8.468,10.74812267,1,1.625,0.604166667,83.55,2.147,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.346520617,-3.125243888,0.358515095,2.948213663,25.76251672,0,-9.810549028,2.018353318,56.23631259,0,1.261410793,0,0.673611111,-0.683531746,0,0,0,0,1.215305003,0.993589293,1.478845167,0,1.25944043,0,0,1.385345103,1.573674246,0,0,1.064933189,0,-2.445025476,-2.2346984,-0.384163106,9.569809291,2.492631059,2.266898656,2.493529983,0.491643443,3.033529207,4.56074289,0.269631731,0.064206735,0.674534454,0.219821982,2.09188,1,0,0.609893707,0,0,0,0,0,0.753425926,10.62235639,0,0.609893707,10.62235639,1.755740741,3.821928095,4.221928095,1.27548875,0.1,14.87365824,28.63073407,21.83499014,2.23,5.497767169,3.965406457,0,0,1.137,1.861,1.682,7.421,11.58320017,1,1,0.270833333,50.19,1.505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3.924331603,-21.99177952,27.71402402,-0.850788912,-9.520932627,-8.098248034,1.762171005,10.08620684,-5.448669201,-7.758726639,0.280592659,0.068469251,-0.226217091,-0.242065834,-0.232021692,-0.252449909,-0.18458735,-0.127219143,1.208687372,1.1588268,1.031382809,0.981714625,1.078936383,1.223459694,1.156298831,1.451702796,1.308790035,1.221918727,1.112098991,1.128580525,1.309270579,-3.733486355,-3.536024123,-0.297103432,10.4318282,3.06703788,2.894880187,2.957810154,0.678098526,3.53445991,4.680971543,0.737696067,0.169589092,1.563725528,0.456324323,2.37051,0,0,0,0,0,0,2.005188282,0.407936744,0,12.50535074,0,0,12.73955231,2.024944255,3.96132014,4.627986807,1.878045569,0.541938195,14.4235963,47.49014301,33.41178091,2.89,8.66941609,10.22953086,0,1.414213562,1.123,2.593,2.322,11.416,7.665171967,2,2.25,0.708888889,64.85,4.594,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
-3.100526494,-9.707575441,-17.45502849,2.209097398,-0.219741508,-8.749155468,-3.771175781,-2.002471755,-2.118005285,-9.210592779,-0.076621348,-0.190458157,0.270150216,0.092965272,-0.452921471,-0.241773167,-0.204859302,-0.165891227,1.260852448,0.899406287,1.128310031,1.521962962,0.882545868,1.222787291,1.120989878,1.195664608,1.066356821,1.367008569,1.116176654,0.88899607,1.284006471,-21.78076237,-15.91233141,-0.386511191,12.35593455,3.304775365,3.233600919,3.277685136,1.084158369,3.669970723,4.821443474,1.051050824,0.292770467,3.841079628,1.523149442,5.85097,6,39.57832438,1.898263554,-2.197619934,0,0.546241844,1.656630385,0,0,13.03303959,0,0.360227512,13.03303959,1.374617268,4.165013816,4.551525559,2.682114394,1.492868561,13.33596406,83.4785909,58.56111334,3.66,1.292660814,55.0306312,0,0,2.466,3.935,4.73,22.016,15.300539,1,5.625,2.597222222,173.98,-0.092,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1.793839825,11.53424933,10.09178363,0.897771924,-3.224053781,10.44996486,-1.547583303,7.165696212,-3.42557664,-3.240995997,0.027014319,-0.125057577,-0.164659174,-0.224488795,-0.106144573,0.191138511,0.311572374,-0.084351741,1.606306746,1.127897825,1.175360118,0.526832526,0.688768152,1.024433112,1.117891811,1.739781508,1.177681671,0.710007137,1.156162292,0.792023972,1.124020679,-4.448598497,-4.031335176,-0.273544781,9.831986408,2.920123809,2.689791308,2.722224743,0.281316808,3.249505427,4.575184821,0.651665913,0.147975684,1.167333734,0.219821982,3.83997,2,9.463367585,0,0,0,0,0,0,0,11.84559331,0,0.514849883,11.84559331,2.0825246,3.685567202,4.487122805,1.793103448,0.37085819,19.89875446,44.15371115,32.83567857,2.45,7.138539471,5.375816976,0,0,1.257,2.344,2.416,10.936,6.92935049,2,1.638888889,0.427222222,53.49,4.709,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
0.955466743,-23.00826128,5.390728877,-1.237068388,-14.63504331,-22.61061964,1.054384959,1.28268362,-15.18926313,-13.38178332,-0.205078864,0.162289046,-0.305169633,-0.594592348,-0.72960146,-0.664449831,-0.570637877,-0.422278433,0.985839482,1.203041307,1.541596039,1.813620941,1.089884241,1.75820046,1.152228422,1.060919451,2.104385374,2.447827774,0.883997925,0.711069913,1.937203419,-4.260997466,-2.221512168,-0.36306228,11.26040197,3.03552666,2.769416776,3.043014177,0.72601901,3.381158444,4.939631763,0.796144468,0.291844188,2.419400898,0.842247229,3.98431,0,0,0,0,0,0.373866292,1.805579727,0.857123724,0,12.49882015,0,0,12.72123394,2.109162887,4.365311532,4.515311532,2.071700536,0.806616563,11.12719464,37.77621189,27.31287137,3.22,4.679920497,16.50814464,0,0,0.915,1.962,1.98,11.343,8.794273883,0,2.75,1.153055556,47.28,4.929,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.182629582,-27.80828011,1.357309409,-2.387813921,-13.69808226,-18.96500385,0.668568015,-0.710134997,-15.47817144,-12.01789816,-0.241920541,0.104527693,-0.293620026,-0.471670688,-0.554813376,-0.553920551,-0.47739921,-0.332497693,1.090190922,1.246397531,1.473390235,1.603141008,1.108986267,1.629393068,1.13385474,1.169197496,2.004061314,2.202026725,0.905380682,0.79453576,1.73290984,-8.41917177,-4.546908755,-0.34811989,11.38124534,3.0356273,2.752719491,3.044238057,0.741286789,3.36702321,5.019813369,0.796144468,0.320423649,2.419400898,0.842247229,3.22898,0,0,0,0.006549391,0,0.367693452,1.944468616,0.491770322,0,12.53965349,0,0,12.74845616,2.132311036,4.284476351,4.67173022,2.233655655,0.720587203,11.07597984,36.28847131,26.94084961,3.22,4.679920497,16.50814464,0,0,1.161,1.992,1.719,11.26,4.871487119,0,2.75,1.153055556,43.37,4.812,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
